,data,time_casa,time_visitante,resultado,id_partida,link
0,13/05/2017 16:00h,Flamengo,Atlético MG,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/atletico-mg/2418967/1/live
1,13/05/2017 19:00h,Corinthians,Chapecoense,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/chapecoense/2418969/1/live
2,14/05/2017 11:00h,Fluminense,Santos,3-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/santos/2418966/1/live
3,14/05/2017 16:00h,Palmeiras,Vasco,4-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/vasco/2418968/1/live
4,14/05/2017 16:00h,Cruzeiro,São Paulo,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/sao-paulo/2418970/1/live
5,14/05/2017 16:00h,Bahia,Atlético PR,6-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/bahia/atletico-pr/2418973/1/live
6,14/05/2017 16:00h,Ponte Preta,Sport,4-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/ponte-preta/sport/2418974/1/live
7,14/05/2017 16:00h,Avaí,Vitória,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/avai/vitoria/2418975/1/live
8,14/05/2017 19:00h,Grêmio,Botafogo,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/botafogo/2418972/1/live
9,15/05/2017 20:00h,Coritiba,Atlético GO,4-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/coritiba/atletico-go/2418971/1/live
10,20/05/2017 16:00h,Santos,Coritiba,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/coritiba/2418978/1/live
11,20/05/2017 19:00h,Atlético GO,Flamengo,0-3,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/flamengo/2418984/1/live
12,20/05/2017 19:00h,Chapecoense,Palmeiras,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/palmeiras/2418985/1/live
13,21/05/2017 11:00h,Vasco,Bahia,2-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/bahia/2418977/1/live
14,21/05/2017 16:00h,Atlético MG,Fluminense,1-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/fluminense/2418980/1/live
15,21/05/2017 16:00h,Atlético PR,Grêmio,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/gremio/2418981/1/live
16,21/05/2017 16:00h,Vitória,Corinthians,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vitoria/corinthians/2418983/1/live
17,21/05/2017 18:00h,Botafogo,Ponte Preta,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/ponte-preta/2418976/1/live
18,21/05/2017 19:00h,Sport,Cruzeiro,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/cruzeiro/2418982/1/live
19,22/05/2017 20:00h,São Paulo,Avaí,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/avai/2418979/1/live
20,27/05/2017 16:00h,Vasco,Fluminense,3-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/fluminense/2418987/1/live
21,27/05/2017 19:00h,São Paulo,Palmeiras,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/palmeiras/2418989/1/live
22,27/05/2017 21:00h,Vitória,Coritiba,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vitoria/coritiba/2418993/1/live
23,28/05/2017 11:00h,Atlético MG,Ponte Preta,2-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/ponte-preta/2418990/1/live
24,28/05/2017 16:00h,Santos,Cruzeiro,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/cruzeiro/2418988/1/live
25,28/05/2017 16:00h,Atlético PR,Flamengo,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/flamengo/2418991/1/live
26,28/05/2017 16:00h,Atlético GO,Corinthians,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/corinthians/2418994/1/live
27,28/05/2017 18:00h,Sport,Grêmio,4-3,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/gremio/2418992/1/live
28,28/05/2017 19:00h,Botafogo,Bahia,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/bahia/2418986/1/live
29,29/05/2017 20:00h,Chapecoense,Avaí,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/avai/2418995/1/live
30,03/06/2017 16:00h,Coritiba,Atlético PR,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/coritiba/atletico-pr/2419001/1/live
31,03/06/2017 18:00h,Fluminense,Vitória,2-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/vitoria/2418996/1/live
32,03/06/2017 19:00h,Corinthians,Santos,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/santos/2418999/1/live
33,04/06/2017 11:00h,Flamengo,Botafogo,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/botafogo/2418997/1/live
34,04/06/2017 11:00h,Avaí,Sport,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/avai/sport/2419005/1/live
35,04/06/2017 16:00h,Palmeiras,Atlético MG,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/atletico-mg/2418998/1/live
36,04/06/2017 16:00h,Grêmio,Vasco,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/vasco/2419002/1/live
37,04/06/2017 16:00h,Ponte Preta,São Paulo,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/ponte-preta/sao-paulo/2419004/1/live
38,04/06/2017 19:00h,Cruzeiro,Chapecoense,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/chapecoense/2419000/1/live
39,05/06/2017 20:00h,Bahia,Atlético GO,3-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/bahia/atletico-go/2419003/1/live
40,06/06/2017 20:00h,Fluminense,Atlético PR,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/atletico-pr/2419006/1/live
41,07/06/2017 19:30h,Atlético MG,Avaí,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/avai/2419010/1/live
42,07/06/2017 19:30h,Coritiba,Palmeiras,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/coritiba/palmeiras/2419011/1/live
43,07/06/2017 21:00h,Santos,Botafogo,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/botafogo/2419008/1/live
44,07/06/2017 21:45h,Vasco,Corinthians,2-5,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/corinthians/2419007/1/live
45,07/06/2017 21:45h,Sport,Flamengo,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/flamengo/2419012/1/live
46,08/06/2017 19:30h,São Paulo,Vitória,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/vitoria/2419009/1/live
47,08/06/2017 19:30h,Atlético GO,Ponte Preta,3-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/ponte-preta/2419014/1/live
48,08/06/2017 20:00h,Chapecoense,Grêmio,3-6,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/gremio/2419015/1/live
49,08/06/2017 21:00h,Bahia,Cruzeiro,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/bahia/cruzeiro/2419013/1/live
50,10/06/2017 16:00h,Palmeiras,Fluminense,3-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/fluminense/2419018/1/live
51,10/06/2017 19:00h,Vasco,Sport,2-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/sport/2419017/1/live
52,11/06/2017 11:00h,Botafogo,Coritiba,2-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/coritiba/2419016/1/live
53,11/06/2017 16:00h,Corinthians,São Paulo,3-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/sao-paulo/2419019/1/live
54,11/06/2017 16:00h,Vitória,Atlético MG,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vitoria/atletico-mg/2419023/1/live
55,11/06/2017 16:00h,Ponte Preta,Chapecoense,3-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/ponte-preta/chapecoense/2419024/1/live
56,11/06/2017 16:00h,Avaí,Flamengo,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/avai/flamengo/2419025/1/live
57,11/06/2017 18:30h,Cruzeiro,Atlético GO,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/atletico-go/2419020/1/live
58,11/06/2017 19:00h,Atlético PR,Santos,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/santos/2419021/1/live
59,12/06/2017 20:00h,Grêmio,Bahia,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/bahia/2419022/1/live
60,14/06/2017 19:30h,Atlético MG,Atlético PR,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/atletico-pr/2419030/1/live
61,14/06/2017 19:30h,Sport,São Paulo,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/sao-paulo/2419032/1/live
62,14/06/2017 19:30h,Vitória,Botafogo,2-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vitoria/botafogo/2419033/1/live
63,14/06/2017 19:30h,Atlético GO,Avaí,3-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/avai/2419034/1/live
64,14/06/2017 21:00h,Flamengo,Ponte Preta,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/ponte-preta/2419027/1/live
65,14/06/2017 21:45h,Santos,Palmeiras,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/palmeiras/2419028/1/live
66,14/06/2017 21:45h,Corinthians,Cruzeiro,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/cruzeiro/2419029/1/live
67,14/06/2017 21:45h,Chapecoense,Vasco,2-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/vasco/2419035/1/live
68,15/06/2017 16:00h,Coritiba,Bahia,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/coritiba/bahia/2419031/1/live
69,15/06/2017 21:00h,Fluminense,Grêmio,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/gremio/2419026/1/live
70,17/06/2017 16:00h,Atlético GO,Atlético PR,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/atletico-pr/2419044/1/live
71,17/06/2017 19:00h,Vasco,Avaí,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/avai/2419037/1/live
72,17/06/2017 21:00h,Santos,Ponte Preta,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/ponte-preta/2419038/1/live
73,18/06/2017 11:00h,Coritiba,Corinthians,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/coritiba/corinthians/2419041/1/live
74,18/06/2017 16:00h,Fluminense,Flamengo,2-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/flamengo/2419036/1/live
75,18/06/2017 16:00h,São Paulo,Atlético MG,1-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/atletico-mg/2419039/1/live
76,18/06/2017 16:00h,Bahia,Palmeiras,2-4,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/bahia/palmeiras/2419043/1/live
77,18/06/2017 16:00h,Chapecoense,Botafogo,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/botafogo/2419045/1/live
78,18/06/2017 19:00h,Sport,Vitória,1-3,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/vitoria/2419042/1/live
79,19/06/2017 20:00h,Cruzeiro,Grêmio,3-3,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/gremio/2419040/1/live
80,21/06/2017 19:30h,Vitória,Santos,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vitoria/santos/2419053/1/live
81,21/06/2017 21:00h,Botafogo,Vasco,3-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/vasco/2419046/1/live
82,21/06/2017 21:00h,Palmeiras,Atlético GO,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/atletico-go/2419048/1/live
83,21/06/2017 21:45h,Atlético MG,Sport,2-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/sport/2419050/1/live
84,21/06/2017 21:45h,Atlético PR,São Paulo,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/sao-paulo/2419051/1/live
85,21/06/2017 21:45h,Avaí,Fluminense,0-3,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/avai/fluminense/2419055/1/live
86,22/06/2017 19:30h,Corinthians,Bahia,3-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/bahia/2419049/1/live
87,22/06/2017 19:30h,Ponte Preta,Cruzeiro,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/ponte-preta/cruzeiro/2419054/1/live
88,22/06/2017 21:00h,Flamengo,Chapecoense,5-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/chapecoense/2419047/1/live
89,22/06/2017 21:00h,Grêmio,Coritiba,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/coritiba/2419052/1/live
90,24/06/2017 19:00h,Santos,Sport,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/sport/2419058/1/live
91,25/06/2017 11:00h,Vasco,Atlético GO,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/atletico-go/2419057/1/live
92,25/06/2017 16:00h,São Paulo,Fluminense,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/fluminense/2419059/1/live
93,25/06/2017 16:00h,Cruzeiro,Coritiba,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/coritiba/2419060/1/live
94,25/06/2017 16:00h,Atlético PR,Vitória,4-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/vitoria/2419061/1/live
95,25/06/2017 16:00h,Grêmio,Corinthians,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/corinthians/2419062/1/live
96,25/06/2017 16:00h,Ponte Preta,Palmeiras,1-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/ponte-preta/palmeiras/2419064/1/live
97,25/06/2017 18:30h,Bahia,Flamengo,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/bahia/flamengo/2419063/1/live
98,25/06/2017 19:00h,Chapecoense,Atlético MG,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/atletico-mg/2419065/1/live
99,26/06/2017 20:00h,Botafogo,Avaí,0-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/avai/2419056/1/live
100,01/07/2017 16:00h,Palmeiras,Grêmio,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/gremio/2419068/1/live
101,01/07/2017 19:00h,Atlético GO,Santos,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/santos/2419074/1/live
102,02/07/2017 16:00h,Flamengo,São Paulo,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/sao-paulo/2419067/1/live
103,02/07/2017 16:00h,Corinthians,Botafogo,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/botafogo/2419069/1/live
104,02/07/2017 16:00h,Atlético MG,Cruzeiro,3-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/cruzeiro/2419070/1/live
105,02/07/2017 16:00h,Sport,Atlético PR,1-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/atletico-pr/2419072/1/live
106,02/07/2017 16:00h,Vitória,Bahia,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vitoria/bahia/2419073/1/live
107,02/07/2017 19:00h,Coritiba,Vasco,2-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/coritiba/vasco/2419071/1/live
108,02/07/2017 19:00h,Avaí,Ponte Preta,0-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/avai/ponte-preta/2419075/1/live
109,03/07/2017 20:00h,Fluminense,Chapecoense,3-3,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/chapecoense/2419066/1/live
110,08/07/2017 16:00h,Atlético GO,Vitória,1-2,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-go/vitoria/2419084/1/live
111,08/07/2017 18:00h,Vasco,Flamengo,0-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/flamengo/2419077/1/live
112,08/07/2017 19:00h,Corinthians,Ponte Preta,2-0,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/ponte-preta/2419079/1/live
113,09/07/2017 11:00h,Chapecoense,Atlético PR,1-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/chapecoense/atletico-pr/2419085/1/live
114,09/07/2017 16:00h,Cruzeiro,Palmeiras,3-1,gsm_id_2418967,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/palmeiras/2419080/1/live
